simulation,period,total_sn,total_cost,layer_materials,layer_thicknesses,layer_sns,startover
3550,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3550,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3551,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3551,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3552,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3552,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3553,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3553,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3554,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3554,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3555,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3555,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3556,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3556,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3557,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3557,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3558,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3558,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3559,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3559,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3560,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3560,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3561,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3561,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3562,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3562,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3563,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3563,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3564,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3564,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3565,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3565,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3566,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3566,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3567,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3567,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3568,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3568,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3569,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3569,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3570,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3570,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3571,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3571,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3572,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3572,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3573,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3573,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3574,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3574,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3575,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3575,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3576,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3576,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3577,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3577,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3578,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3578,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3579,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3579,282,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3580,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3580,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3581,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3581,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3582,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3582,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3583,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3583,282,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3584,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3584,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3585,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3585,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3586,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3586,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3587,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3587,313,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3588,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3588,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3589,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3589,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3590,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3590,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3591,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3591,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3592,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3592,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3593,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3593,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3594,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3594,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3595,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3595,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3596,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3596,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3597,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3597,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3598,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3598,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3599,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3599,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3600,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3600,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3601,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3601,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3602,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3602,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3603,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3603,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3604,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3604,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3605,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3605,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3606,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3606,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3607,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3607,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3608,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
3608,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
3609,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
